primaryName,count,mean_rat
Eva Holubová,2,7.699999999999999
Red West,2,7.699999999999999
Lara Gilchrist,2,7.699999999999999
Mina Sadati,2,7.699999999999999
Min-jung Ban,2,7.699999999999999
Milan 'Lane' Gutovic,6,7.699999999999999
Rotimi,3,7.699999999999999
Georgi Staykov,2,7.699999999999999
Guy Williams,2,7.699999999999999
Charlie Murphy,6,7.699999999999999
Ritwick Chakraborty,2,7.699999999999999
Mohamed Sallam,2,7.699999999999999
Ron McLarty,2,7.699999999999999
Dorothy Cumming,2,7.699999999999999
Tanya Moodie,2,7.699999999999999
Elena Solovey,4,7.699999999999999
Fay Holderness,2,7.699999999999999
Ballard Berkeley,2,7.699999999999999
Leon Clingman,2,7.699999999999999
Karanvir Malhotra,2,7.699999999999999
Katrin Lohmann,2,7.699999999999999
Ambika,2,7.699999999999999
Graham Duff,2,7.699999999999999
Tomoyuki Higuchi,2,7.699999999999999
Brian Wilde,2,7.699999999999999
Richard Beckinsale,3,7.699999999999999
Misaki Kuno,2,7.699999999999999
Waage Sandø,2,7.699999999999999
Tony Reali,2,7.699999999999999
Hikari Mitsushima,2,7.699999999999999
Hope Levy,2,7.699999999999999
Satyadeep Misra,3,7.699999999999999
Damien Garvey,4,7.699999999999999
Brian Bedford,2,7.699999999999999
Johan van Assche,4,7.699999999999999
Moira Shearer,3,7.699999999999999
Elizabeth Bourgine,2,7.699999999999999
Vinicio Marchioni,2,7.699999999999999
Alison Viktorin,2,7.699999999999999
Seul-gi Kim,2,7.699999999999999
Luis Brandoni,3,7.699999999999999
Peter Bonerz,2,7.699999999999999
Marc Michel,2,7.699999999999999
Marilyn Lightstone,3,7.699999999999999
Amanda Hale,2,7.699999999999999
Dong-yeon Kwak,2,7.699999999999999
Alec Willows,2,7.699999999999999
LaMonica Garrett,2,7.699999999999999
Kana Ichinose,2,7.699999999999999
Claire Maurier,2,7.699999999999999
János Derzsi,3,7.699999999999999
Kathleen Byron,2,7.699999999999999
Desmin Borges,2,7.699999999999999
Marcia Wallace,2,7.699999999999999
Ugo D'Alessio,2,7.699999999999999
Totò,6,7.699999999999999
Gene Dynarski,2,7.699999999999999
Mona Ahmadi,2,7.699999999999999
Jirí Sovák,2,7.699999999999999
Kylie Bunbury,4,7.699999999999999
Jarl Kulle,4,7.699999999999999
Marco Lopez,2,7.699999999999999
Saranya Ponvannan,8,7.699999999999998
Adan Canto,24,7.6958333333333355
Timothy Dalton,48,7.695833333333334
Robin Atkin Downes,23,7.695652173913041
Rose McIver,20,7.6949999999999985
Rupert Evans,32,7.6937500000000005
Joe Cole,12,7.691666666666666
Denis Lawson,11,7.690909090909091
Colin Salmon,11,7.6909090909090905
Maaya Uchida,11,7.6909090909090905
Ashly Burch,11,7.6909090909090905
Erika Harlacher,10,7.69
Nina Sosanya,9,7.688888888888889
Nicholas Gonzalez,26,7.688461538461538
James Roday,17,7.688235294117648
Mark Lewis Jones,8,7.687500000000001
Claire Skinner,8,7.687500000000001
Ben Browder,8,7.6875
Ali Atay,8,7.6875
Thomas Gibson,59,7.6864406779661
Sullivan Stapleton,22,7.6863636363636365
Peter Sallis,7,7.685714285714286
Janine Duvitski,7,7.685714285714286
Peter Kay,7,7.685714285714285
Kyle Hebert,14,7.685714285714285
Rahman,7,7.685714285714285
Christopher Bevins,12,7.6833333333333345
Ami Koshimizu,6,7.683333333333334
Manjot Singh,6,7.683333333333334
Michael Beattie,6,7.683333333333333
Ralph Macchio,22,7.681818181818182
Natalie Alyn Lind,11,7.681818181818181
Cheryl Hines,37,7.68108108108108
Timothy West,5,7.6800000000000015
Anna Wilson-Jones,5,7.6800000000000015
Ron Glass,5,7.6800000000000015
Isuzu Yamada,5,7.6800000000000015
Ned Dennehy,5,7.6800000000000015
Fernand Charpin,5,7.6800000000000015
Sergey Bodrov,5,7.68
Lakshmi,5,7.68
Chôko Iida,5,7.68
Byeong-ok Kim,5,7.68
Yigit Özsener,5,7.68
Mark Stoddard,5,7.68
Chris Cason,5,7.68
Courtnee Draper,5,7.68
Indrajith Sukumaran,5,7.68
Sally Phillips,5,7.68
Naoki Tatsuta,5,7.68
Aleksandr Abdulov,5,7.68
R.H. Thomson,5,7.679999999999998
Natalie Zea,14,7.678571428571429
Max Casella,9,7.677777777777777
Christian Camargo,13,7.676923076923078
Laura Bailey,43,7.676744186046512
Victor Garber,63,7.676190476190475
Peter Van den Begin,4,7.675000000000001
Charles Farrell,4,7.675000000000001
Raimu,4,7.675000000000001
David Costabile,4,7.675000000000001
Tomoko Kawakami,8,7.675000000000001
Magnus Samuelsson,4,7.675000000000001
Richard Hunt,4,7.675000000000001
Herb Edelman,4,7.675000000000001
Michel Simon,8,7.675000000000001
Kadiff Kirwan,4,7.675000000000001
Jeremy Swift,4,7.675000000000001
Jaya Ahsan,4,7.675
Nikola Djuricko,8,7.675
Aya Endô,4,7.675
Aya Suzaki,4,7.675
Barbara Durkin,4,7.675
Dan Butler,4,7.675
Sarah Solemani,4,7.675
Osman Alyanak,4,7.675
Pavan Malhotra,4,7.675
Shahab Hosseini,8,7.675
Makio Inoue,4,7.675
Rob Brown,24,7.675
Houko Kuwashima,15,7.673333333333333
Noël Wells,11,7.672727272727273
Richard Madden,18,7.672222222222222
Yuka Iguchi,7,7.671428571428572
Akemi Okamura,7,7.671428571428571
Christine Bottomley,10,7.67
Omar Benson Miller,28,7.667857142857144
Paget Brewster,140,7.667142857142859
Viktor Savic,3,7.666666666666667
Candice Moore,3,7.666666666666667
John Bowe,3,7.666666666666667
Julian Firth,3,7.666666666666667
Sadie Shimmin,3,7.666666666666667
Michael Cerveris,3,7.666666666666667
Jan Kraus,3,7.666666666666667
Brian Howe,3,7.666666666666667
Cissy Jones,3,7.666666666666667
Emir Benderlioglu,3,7.666666666666667
Cara Theobold,3,7.666666666666667
Caroline Catz,3,7.666666666666667
Tomoko Kaneda,3,7.666666666666667
Jee-Young Kim,3,7.666666666666667
Grant Goodeve,3,7.666666666666667
Mukesh Chhabra,3,7.666666666666667
Alfredo Landa,3,7.666666666666667
Jean Willes,3,7.666666666666667
Mozhan Marnò,3,7.666666666666667
Hanno Koffler,3,7.666666666666667
Drew Massey,3,7.666666666666667
Yuma Uchida,3,7.666666666666667
Yael Eitan,3,7.666666666666667
Jüri Järvet,3,7.666666666666667
Rex Lee,3,7.666666666666667
Saravanan,3,7.666666666666667
Miki Fujitani,3,7.666666666666667
Ai Kayano,15,7.666666666666667
Jeremy Lindsay Taylor,3,7.666666666666667
Kyung-soo Do,3,7.666666666666667
Matti Ranin,3,7.666666666666667
Jaya Prada,3,7.666666666666667
Bill Melendez,3,7.666666666666667
Robert Craighead,3,7.666666666666667
Yash,3,7.666666666666667
Jaroslav Dusek,3,7.666666666666667
Abhimanyu Singh,3,7.666666666666667
Dae-han Ji,3,7.666666666666667
Nonna Mordyukova,3,7.666666666666667
Massimo Troisi,3,7.666666666666667
Vicki Lawrence,3,7.666666666666667
Joel Rinne,3,7.666666666666667
Artemis Pebdani,3,7.666666666666667
Aleksey Zharkov,3,7.666666666666667
Chris Borkovec,3,7.666666666666667
Leandra Leal,3,7.666666666666667
Isa Danieli,3,7.666666666666667
Bret McKenzie,3,7.666666666666667
Elizabeth Montgomery,3,7.666666666666667
Maggie Flecknoe,3,7.666666666666667
Cotter Smith,3,7.666666666666667
Michiko Neya,3,7.666666666666667
Paul Eiding,11,7.663636363636362
Keeley Hawes,26,7.661538461538461
Nobunaga Shimazaki,5,7.660000000000001
Erich von Stroheim,5,7.660000000000001
Jenny Karezi,5,7.660000000000001
Ivan Desny,5,7.660000000000001
Tarik Akan,15,7.66
Sia,5,7.659999999999999
John Thaw,5,7.659999999999999
Marco Ilsø,5,7.659999999999999
Peter Robbins,5,7.659999999999999
Nur Sürer,5,7.659999999999999
Kevin Clash,5,7.659999999999999
Paolo Stoppa,5,7.659999999999999
Jai,5,7.659999999999999
Rod Serling,27,7.659259259259259
Bex Taylor-Klaus,17,7.658823529411764
Kirsten Vangsness,46,7.658695652173912
Ian McShane,54,7.657407407407408
Tom Goodman-Hill,7,7.6571428571428575
Erland Josephson,14,7.6571428571428575
Machiko Kyô,7,7.657142857142857
Robert Duncan McNeill,92,7.656521739130435
Jessi Klein,9,7.655555555555556
Ryôtarô Okiayu,9,7.655555555555555
Corey Stoll,26,7.653846153846152
Ryan Kwanten,83,7.651807228915666
Alex Fernandez,6,7.650000000000001
Kyle McCulloch,6,7.650000000000001
Matthew Wood,10,7.650000000000001
Barbara Rafferty,2,7.65
Maya Ali,2,7.65
Victor Slezak,2,7.65
Megan Dodds,2,7.65
Dündar Aydinli,2,7.65
Alexandre Willaume,2,7.65
Jinpachi Nezu,4,7.65
George O'Brien,2,7.65
Yuichiro Umehara,2,7.65
Margarita Lozano,2,7.65
Tony Selby,2,7.65
Yuri Lowenthal,22,7.65
Nikki Galrani,2,7.65
Marie Déa,2,7.65
Jae-young Kim,2,7.65
Ian Buchanan,2,7.65
Richard Pearson,2,7.65
Ruth Madeley,4,7.65
Alex Ferns,2,7.65
María Casares,2,7.65
Sung-Bum Jang,2,7.65
Lee Hyo-Je,2,7.65
Neta Garty,2,7.65
Tzafi Hotz,2,7.65
Jussie Smollett,2,7.65
Tibor Molnár,2,7.65
Victoria Smurfit,2,7.65
Steve Downes,4,7.65
Mariangela Melato,4,7.65
Shi-hoo Kim,2,7.65
Kôsuke Okano,2,7.65
Max Wright,2,7.65
Maro Kodou,4,7.65
Sonja Kolacaric,2,7.65
Fredd Wayne,2,7.65
John Tams,2,7.65
Juro Kara,2,7.65
Neil Fitzmaurice,4,7.65
Mark Letheren,2,7.65
Juan Pablo Shuk,2,7.65
Danielle Judovits,2,7.65
James Keane,2,7.65
Álvaro Guerrero,2,7.65
Francisco Reyes,2,7.65
Neil Kaplan,4,7.65
Steve Boyle,2,7.65
Helen Westcott,2,7.65
Svetlana Pismichenko,2,7.65
Elinor Donahue,4,7.65
Martin Cummins,2,7.65
Marcelo Alonso,2,7.65
Trai Byers,2,7.65
Young-eun Lee,2,7.65
Ruby Jerins,2,7.65
Jean-Claude Donda,2,7.65
Marie Lohr,2,7.65
Emer Kenny,2,7.65
Gail Patrick,4,7.65
Tanya Reynolds,2,7.65
Antonio Bolivar,2,7.65
Yanina Zheymo,2,7.65
Rei Dan,2,7.65
Zoya Hussain,2,7.65
Orane Demazis,2,7.65
Mason Vale Cotton,2,7.65
Glynn Edwards,2,7.65
Mary Philbin,2,7.65
Dhamu,2,7.65
Yavuz Karakas,2,7.65
András Kozák,2,7.65
Michiyo Murase,4,7.65
Michio Nakao,2,7.65
Marie-Laure Dougnac,2,7.65
Demir Karahan,2,7.65
Cahit Gök,2,7.65
Kenneth M. Christensen,4,7.65
Lars Hanson,4,7.65
Yayan Ruhian,2,7.65
Judson Jones,2,7.65
Bradley James,4,7.65
Tokio Emoto,2,7.65
Simone Kirby,2,7.65
Zeynep Tokus,2,7.65
Miyoko Asô,4,7.65
Ilker Kizmaz,2,7.65
Sharwanand,4,7.65
Linda Larkin,2,7.65
David H. Holmes,2,7.65
Hye-jin Han,2,7.65
Britta Phillips,2,7.65
Yumi Kakazu,2,7.65
Tyger Drew-Honey,2,7.65
Iftekhar,2,7.65
Halvar Björk,2,7.65
Hristos Tsaganeas,2,7.65
John Fujioka,2,7.65
Martin Hutson,2,7.65
Pachara Chirathivat,2,7.65
Ray Teal,4,7.65
Robert May,2,7.65
Jerry Nelson,10,7.65
Masako Ikeda,2,7.65
Brady Bluhm,2,7.65
Innocent,8,7.65
Won Bin,4,7.65
Vlado Jovanovski,2,7.65
Daniel Cerqueira,2,7.65
Leon Niemczyk,2,7.65
Emin Sivas,2,7.65
Gelare Abasi,2,7.65
Kana Ueda,4,7.65
Jean Debucourt,2,7.65
Shivarajkumar,4,7.65
Mirjana Jokovic,2,7.65
Günay Karacaoglu,2,7.65
Harry Bartell,2,7.65
Carl Miller,2,7.65
Clebert Ford,2,7.65
Tim McMullan,2,7.65
Leopoldo Trieste,4,7.65
Peter Chatel,2,7.65
Erdal Özyagcilar,8,7.65
Meagen Fay,2,7.65
Zbigniew Zapasiewicz,4,7.65
Hayley McFarland,2,7.65
Mike Nussbaum,2,7.65
Jean Carson,2,7.65
Todd Barbee,2,7.65
Jason Butler Harner,2,7.65
Asaka Seto,2,7.65
Pearce Quigley,2,7.65
Mustafa Kirantepe,2,7.65
Dave Barry,2,7.65
Hossein Abedini,2,7.65
Nellie Bly Baker,2,7.65
Asheq Akhtar,2,7.65
Vladimir Zamanskiy,2,7.65
Magali Noël,2,7.65
Kaija Pakarinen,2,7.65
Hideo Sugawara,2,7.65
Moneca Stori,2,7.65
Tyler Christopher,2,7.65
Ken Lynch,2,7.65
Miroslav Holub,2,7.65
Ellie White,4,7.65
Mohamed Mamdouh,4,7.65
Jack Deam,2,7.65
Joshua Sasse,2,7.65
Trevor Cooper,2,7.65
Tim Peper,2,7.65
Srushti Dange,2,7.65
Nick Tate,2,7.65
Elissa Knight,2,7.65
Gavin Munn,2,7.65
Rituparna Sengupta,4,7.65
Daniela Bakerová,2,7.65
Hattie Winston,2,7.65
Adriana Esteves,2,7.65
Robert Iler,2,7.6499999999999995
Noel Francis,2,7.6499999999999995
Ian Jones-Quartey,2,7.6499999999999995
Anne Reid,14,7.6499999999999995
Simon Dutton,2,7.6499999999999995
Grant George,6,7.6499999999999995
Asami Seto,6,7.6499999999999995
Peter Fernandez,2,7.6499999999999995
Kwesi Ameyaw,2,7.6499999999999995
Sonya Eddy,2,7.6499999999999995
Nicola Reynolds,2,7.6499999999999995
Kate Siegel,2,7.6499999999999995
Gilles Tamiz,2,7.6499999999999995
Urooj Ashfaq,2,7.6499999999999995
Aleksandr Zbruev,2,7.6499999999999995
Eun-hye Yun,4,7.6499999999999995
Woo-jin Jo,4,7.6499999999999995
Carrie Savage,6,7.6499999999999995
Aida Riyad,2,7.6499999999999995
Míla Myslíková,2,7.6499999999999995
Yumi Uchiyama,6,7.6499999999999995
Carl Möhner,2,7.6499999999999995
Laura Donnelly,8,7.6499999999999995
Brad Davis,4,7.6499999999999995
Stanislaw Tym,4,7.6499999999999995
Struan Rodger,2,7.6499999999999995
Taylor Russell,19,7.647368421052632
Jon Seda,17,7.647058823529412
Yukari Tamura,13,7.646153846153847
Eion Bailey,13,7.6461538461538465
Holly Marie Combs,11,7.645454545454544
Ugur Yücel,9,7.644444444444444
Julia Davis,9,7.644444444444444
Ryô Horikawa,18,7.644444444444444
Sayaka Ôhara,9,7.644444444444444
Karen Strassman,9,7.644444444444444
Min-Ho Lee,7,7.642857142857144
Vaughn Taylor,7,7.642857142857143
Indira Varma,7,7.642857142857143
Emi Shinohara,7,7.642857142857143
Matheus Nachtergaele,7,7.642857142857143
Kyle McCarley,7,7.642857142857143
Kieran Culkin,12,7.641666666666667
Liam O'Brien,12,7.641666666666666
Tate Donovan,27,7.640740740740743
Masi Oka,10,7.640000000000001
Michaela Coel,5,7.640000000000001
Nivetha Thomas,5,7.640000000000001
Frank Oz,10,7.640000000000001
Michelle Trachtenberg,55,7.640000000000001
Leraldo Anzaldua,5,7.640000000000001
Shô Hayami,5,7.640000000000001
Paul Stewart,5,7.639999999999999
Gina Bellman,5,7.639999999999999
Aleksandr Kalyagin,5,7.639999999999999
Louis Jouvet,5,7.639999999999999
LaKeith Stanfield,25,7.639999999999998
Nana Mizuki,8,7.6375
Michael Hogan,8,7.6375
Zachary Quinto,24,7.637499999999999
Adile Nasit,19,7.636842105263158
Paul Kasey,3,7.633333333333334
Aasha Davis,3,7.633333333333334
Clare-Hope Ashitey,3,7.633333333333334
Aisling Bea,3,7.633333333333334
David Mitchell,9,7.633333333333334
Tantoo Cardinal,3,7.633333333333334
Petr Cepek,3,7.633333333333334
Hermione Norris,9,7.633333333333334
Kenneth Colley,3,7.633333333333334
Jacqueline Tong,3,7.633333333333334
Sandy Martin,3,7.633333333333334
Rob Jarvis,3,7.633333333333334
Earl Hammond,3,7.633333333333334
Katrin Saß,3,7.633333333333333
Ayako Wakao,6,7.633333333333333
Michael Durrell,3,7.633333333333333
Toddy Walters,3,7.633333333333333
Lewis Reeves,3,7.633333333333333
Hae-yeon Kil,3,7.633333333333333
Mark Blankfield,3,7.633333333333333
Hind Sabri,6,7.633333333333333
Stephanie Young,3,7.633333333333333
Doug Parker,3,7.633333333333333
Raimund Wallisch,3,7.633333333333333
John Owens,3,7.633333333333333
Morgana Robinson,3,7.633333333333333
Timothy Simons,3,7.633333333333333
Dave Brown,3,7.633333333333333
Stephen Stanton,3,7.633333333333333
Varun Badola,3,7.633333333333333
Don Warrington,3,7.633333333333333
Satomi Hanamura,3,7.633333333333333
Nicholas Pinnock,3,7.633333333333333
Simon Russell Beale,6,7.633333333333333
Chuck Huber,6,7.633333333333333
Toshiki Masuda,3,7.633333333333333
Ali Nassirian,3,7.633333333333333
Michael Raymond-James,3,7.633333333333333
Tom Budge,3,7.633333333333333
Radoslav 'Rale' Milenkovic,3,7.633333333333333
Harry Townes,3,7.633333333333333
Carmen Moore,3,7.633333333333333
Jean Desailly,3,7.633333333333333
Michael Delaney,3,7.633333333333333
Charlie,3,7.633333333333333
Steve Borden,3,7.633333333333333
Sang-Jung Kim,3,7.633333333333333
Heinz Rühmann,3,7.633333333333333
Kevin Doyle,3,7.633333333333333
Szabolcs Thuróczy,3,7.633333333333333
Izudin Bajrovic,3,7.633333333333333
Robert August,3,7.633333333333333
Vicky Papadopoulou,3,7.633333333333333
Yuriy Bogatyryov,3,7.633333333333333
Matt Gordon,3,7.633333333333333
Kenji Nojima,9,7.633333333333332
Matt Lanter,64,7.632812499999997
David Bradley,28,7.632142857142857
Catherine Tate,22,7.631818181818179
Matthew Gray Gubler,251,7.630677290836652
Troy Baker,50,7.630000000000003
Toshiyuki Morikawa,10,7.630000000000001
Tituss Burgess,10,7.630000000000001
Kristen Bell,80,7.63
Charlie Hall,7,7.628571428571429
Michie Tomizawa,7,7.628571428571428
Akeno Watanabe,7,7.628571428571428
Ryô Hirohashi,7,7.628571428571428
Peter Wight,7,7.628571428571427
Evan Rachel Wood,43,7.627906976744186
Debi Derryberry,18,7.627777777777776
Yui Horie,18,7.627777777777776
Pauline Moran,11,7.627272727272728
Joan Hickson,11,7.627272727272726
John Cleese,43,7.625581395348837
Eva Mattes,4,7.625000000000001
Danny John-Jules,4,7.625000000000001
Lori Alan,16,7.625000000000001
Valentin Gaft,4,7.625
Justin Fletcher,4,7.625
Mathew Baynton,8,7.625
Laila Boonyasak,4,7.625
Behrouz Vossoughi,4,7.625
Liz Vassey,4,7.625
Yaman Okay,4,7.625
Takeshi Sakamoto,4,7.625
Vijay Deverakonda,8,7.625
June Foray,29,7.624137931034484
Hill Harper,17,7.623529411764705
Nolan North,30,7.623333333333334
Ray Stevenson,36,7.622222222222224
Madeline Zima,18,7.622222222222224
Raghuvaran,9,7.622222222222222
Asa Butterfield,28,7.621428571428571
Scott Wilson,19,7.621052631578948
Ross Martin,5,7.62
Aya Hisakawa,20,7.62
Sanae Kobayashi,5,7.62
Asami Imai,5,7.62
Mirjana Karanovic,5,7.62
Mitsuru Miyamoto,5,7.619999999999999
Clarence Nash,17,7.617647058823531
Charles Malik Whitfield,6,7.616666666666667
Marc Diraison,6,7.616666666666667
Daniel Webber,6,7.616666666666667
Natasha Lyonne,55,7.614545454545453
Bill Fagerbakke,14,7.614285714285715
J. Pat O'Malley,7,7.614285714285714
Nobuhiko Okamoto,14,7.614285714285714
Zdenek Sverák,7,7.614285714285713
Paul Schneider,39,7.612820512820512
Georgina Campbell,8,7.6125
Mark Benton,8,7.6125
John Anderson,8,7.612499999999999
Krystyna Janda,9,7.611111111111111
Paul Sparks,10,7.610000000000001
Alona Tal,11,7.609090909090909
Kazuhiko Inoue,12,7.608333333333333
Eri Kitamura,13,7.607692307692308
Gian Maria Volontè,14,7.6071428571428585
Greg Ayres,16,7.606250000000001
Richard Armitage,18,7.6055555555555525
Michael Dorn,254,7.6051181102362175
Fahadh Faasil,20,7.6049999999999995
Bea Benaderet,20,7.6049999999999995
Eric McCormack,22,7.604545454545455
Katherine Heigl,60,7.6033333333333335
Paul Kaye,11,7.600000000000002
Sarah Lancaster,20,7.600000000000001
Jay Johnston,4,7.600000000000001
Toma Cuzin,3,7.6000000000000005
Neil Stuke,4,7.6000000000000005
Nimrat Kaur,3,7.6000000000000005
Asif Ali,7,7.6000000000000005
Fahad Mustafa,3,7.6000000000000005
Choi Jin-Hyuk,3,7.6000000000000005
Yôko Asagami,3,7.6000000000000005
Ryan Cooper,3,7.6000000000000005
Katharina Schüttler,8,7.6000000000000005
Raja,3,7.6000000000000005
Anandhi,3,7.6000000000000005
Tia Lynn Ballard,9,7.6000000000000005
Rebecca Forstadt,3,7.6000000000000005
Danny Lee Wynter,3,7.6000000000000005
Chris Petrovski,2,7.6000000000000005
Eun-woo Lee,2,7.6000000000000005
Güzin Çoragan,3,7.6000000000000005
Marie Rivière,3,7.6000000000000005
Mesut Akusta,3,7.6000000000000005
Julius Carry,2,7.6000000000000005
András Kern,4,7.6000000000000005
Soo-hyun Kim,3,7.6000000000000005
Andrew J. West,4,7.6000000000000005
Charlotte Ritchie,3,7.6000000000000005
Letitia Wright,3,7.6000000000000005
Paulo José,3,7.6000000000000005
Frank Graham,6,7.6000000000000005
Kheiron,3,7.6000000000000005
Janet Gaynor,6,7.6000000000000005
Nina Proll,2,7.6000000000000005
Arthur Lowe,4,7.6000000000000005
Manny Montana,3,7.6000000000000005
Jack Conte,2,7.6000000000000005
Roya Taymourian,3,7.6000000000000005
Angela Thorne,3,7.6000000000000005
Ikkyu Juku,6,7.6000000000000005
Illich Guardiola,3,7.6000000000000005
Reza Kianian,4,7.6000000000000005
Peter Bowles,3,7.6000000000000005
Lorella Cravotta,2,7.6000000000000005
Brandon Potter,3,7.6000000000000005
Michael Bilton,3,7.6000000000000005
Richa Gangopadhyay,3,7.6000000000000005
Mary Gregory,3,7.6000000000000005
Nataliya Vdovina,3,7.6000000000000005
Aachi Manorama,3,7.6000000000000005
Loretta Swit,4,7.6000000000000005
Birgitte Raaberg,2,7.6000000000000005
Bill Bailey,4,7.6000000000000005
Bitty Schram,3,7.6000000000000005
Dan Woren,3,7.6000000000000005
Dave Filoni,3,7.6000000000000005
Lenny Venito,3,7.6000000000000005
Naoko Watanabe,3,7.6000000000000005
Rutkay Aziz,3,7.6000000000000005
Ricco Fajardo,6,7.6000000000000005
William Morgan Sheppard,6,7.6000000000000005
Michael Griffiths,1,7.6
Andre Belue,1,7.6
Herbert Siguenza,1,7.6
Michael Schönborn,1,7.6
Marla Mindelle,1,7.6
Joe Conley,1,7.6
Markus Rygaard,1,7.6
Jhon Narváez,1,7.6
Arndt Schwering-Sohnrey,1,7.6
Alex Marty,1,7.6
Kubilay Karslioglu,1,7.6
Bria Vinaite,1,7.6
Jeannette Clift,1,7.6
Dao Qi,1,7.6
Bernard Siegel,1,7.6
Marian Brock,1,7.6
Ingrid Isotamm,1,7.6
Carol Robbins,1,7.6
Céline,1,7.6
Ann Rye,1,7.6
Peppino Mazzotta,2,7.6
Victoria Spence,1,7.6
John Grillo,1,7.6
Iosif Ryklin,1,7.6
Seyfettin Karadayi,1,7.6
José Acosta,1,7.6
Donald Madden,1,7.6
Junie Hoang,1,7.6
Kauko Helovirta,1,7.6
Bamboo Chu-Sheng Chen,1,7.6
Alakina Mann,1,7.6
Deryck Hazel,1,7.6
Christian Bradley,1,7.6
Tae-sun Lee,1,7.6
Raymond Coulthard,1,7.6
Jakub Zajac,1,7.6
Evren Duyal,1,7.6
Rachel Essex,1,7.6
Ahmad Kaabour,1,7.6
Tom Hodgkins,1,7.6
Simone Spoladore,1,7.6
Aditya Srivastava,4,7.6
Piotr Kruszewski,1,7.6
Shay Roundtree,1,7.6
Erica Rivas,1,7.6
Baris Altay,1,7.6
Stuart Mansfield,1,7.6
Maksim Shtraukh,1,7.6
Serge Hazanavicius,1,7.6
Alex Wyndham,2,7.6
Brianna Knickerbocker,4,7.6
Peter Schrum,1,7.6
Vyto Ruginis,1,7.6
Magda Zaki,1,7.6
Michael Chekhov,1,7.6
Renaud Rutten,1,7.6
Emir Bozkurt,1,7.6
Joann Condon,1,7.6
Hee-soo Kim,1,7.6
Markku Huhtamo,1,7.6
Izzy G.,1,7.6
Naidra Ayadi,1,7.6
Gary Clarke,1,7.6
Jacques Rispal,1,7.6
Roberta Shore,1,7.6
Luigi Squarzina,1,7.6
Seung-Yun Lee,1,7.6
Lisa Mann,1,7.6
Paavo Hukkinen,1,7.6
Yves Degryse,1,7.6
Faroque Khan,1,7.6
Adriana Caselotti,1,7.6
Frederick Combs,1,7.6
Thomas Schmuckert,1,7.6
Robert Agengo,1,7.6
Xiaoman Chen,1,7.6
Rahne Jones,1,7.6
Peggy Bussieck,1,7.6
Paul Moder,1,7.6
Wolf Yener Ozer,2,7.6
Benjamin Barrett,1,7.6
Jitka Schneiderová,1,7.6
Priyanka Moodley,1,7.6
Anca Androne,1,7.6
Hubert Delattre,1,7.6
Soo-Kyung Kim,1,7.6
Paul W. Downs,2,7.6
Carlamaria Heim,1,7.6
Elena Satine,1,7.6
Olivia Ainali,1,7.6
Inga Jankauskaite,1,7.6
Catherine,1,7.6
Hye-Young Jung,2,7.6
Michael Siberry,1,7.6
Mon Confiado,1,7.6
Barbara Rudnik,1,7.6
John Macurdy,1,7.6
Delphine Schiltz,1,7.6
Griffin Cork,1,7.6
Keve Hjelm,1,7.6
Jiggs,1,7.6
M. Xavier O'Connor,1,7.6
Patricia Hayes,1,7.6
Jean-Marie Robain,1,7.6
Jessica Hecht,1,7.6
Pandi,1,7.6
Nicholas Sidi,1,7.6
Éva Ruttkai,1,7.6
József Madaras,1,7.6
Kami Cotler,1,7.6
Cheol-hyeong Im,1,7.6
Meryl Cassie,1,7.6
John Hammond,1,7.6
Erica Hubbard,1,7.6
Anson Paul,1,7.6
Artie O'Daly,1,7.6
Harmony O'Reilly,1,7.6
Alexandra Borbély,1,7.6
Paul Stader,1,7.6
Jong-hak Choi,1,7.6
Martin Huba,2,7.6
May de Lavergne,1,7.6
Ikki Sawamura,1,7.6
Valentina Sperantova,1,7.6
Jaclyn Linetsky,1,7.6
Soner Agin,1,7.6
Mike Schatz,1,7.6
Alessandra Bianchi,1,7.6
Mickey Spillane,1,7.6
Fatoumata Coulibaly,1,7.6
Ae-Yeon Jeong,1,7.6
Sarah Greene,1,7.6
Anna Donchenko,1,7.6
Alfonso Arfi,1,7.6
Archit Krishna,1,7.6
Yusuke Ogasawara,1,7.6
Jeff Banks,1,7.6
Alexandra Angelova,1,7.6
Kôtarô Shibata,1,7.6
Jesse C. Boyd,1,7.6
Craig Cheetham,1,7.6
David Spielberg,1,7.6
Emmanuelle Chaulet,1,7.6
Sergey Shnyryov,1,7.6
Sindy McKay,1,7.6
Nikola Ceh,1,7.6
Henri-Jacques Huet,2,7.6
Sung-won Choi,1,7.6
Lamia Ahmed,1,7.6
Tasso Feldman,1,7.6
Joo-mi Park,1,7.6
Julie Grundtvig Wester,1,7.6
Robert Colbert,1,7.6
Didier Haudepin,1,7.6
Vanessa Lemonides,1,7.6
Bob McFadden,2,7.6
Mike Smith,1,7.6
Miwa Yasuda,1,7.6
Jeffrey Ross,1,7.6
Dominique Horwitz,2,7.6
Dorothy Hart,1,7.6
Leelo Ross,1,7.6
J. Ray Acosta,1,7.6
Maddy Crocco,1,7.6
Fulden Akyürek,1,7.6
Paul Higgins,5,7.6
Xueying Zhao,1,7.6
David Shatraw,1,7.6
Terry Markwell,1,7.6
Janie Marèse,1,7.6
Tim Hoskins,1,7.6
Ananda George,1,7.6
Sonny Sison,1,7.6
Pradip Adhikari,1,7.6
Álvaro Rico,1,7.6
